Destination,Budget,Climate,Travel_Type,Best_Season,Duration_Days,Avg_Temperature,Avg_Cost,Rating,Crowd_Level,Accommodation_Type,Family_Friendly,Travel_Method
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹19743,3.16,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,13°C,₹20744,2.04,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,18°C,₹25496,2.52,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,18°C,₹22804,3.43,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹22784,3.02,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,14°C,₹26211,4.05,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,14°C,₹22350,3.25,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,12°C,₹18693,2.86,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹23215,4.41,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹23517,1.19,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,18°C,₹27102,1.3,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹20765,2.81,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,14°C,₹20076,3.31,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,38,20°C,₹27499,3.66,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,13°C,₹26112,4.2,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,13°C,₹21358,4.56,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,17°C,₹25550,1.64,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,20°C,₹19970,4.72,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,15°C,₹22698,2.29,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,15°C,₹23110,2.83,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹20673,4.14,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,20°C,₹19897,2.96,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹26596,4.43,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,12°C,₹24762,3.18,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,18°C,₹21942,2.59,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,17°C,₹22948,3.73,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹21487,1.54,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹24405,2.56,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹21758,3.98,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,12°C,₹27804,4.89,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,16°C,₹22742,3.96,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,18°C,₹20951,3.81,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,14°C,₹20925,2.86,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,20°C,₹27947,4.34,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,14°C,₹23870,4.94,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,12°C,₹20847,4.58,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,16°C,₹19211,3.14,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,20°C,₹22492,3.48,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,13°C,₹26007,4.76,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,16°C,₹27158,1.09,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,15°C,₹26700,4.68,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,,3.59,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹25166,2.27,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,13°C,₹21195,4.05,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹19898,2.34,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,18°C,₹22858,1.9,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹19322,3.82,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,13°C,₹20298,3.73,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹18469,1.98,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹27640,3.77,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹21905,4.14,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹23945,4.41,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,17°C,₹23935,4.05,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹23044,1.41,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,12°C,₹27211,4.12,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,13°C,₹20265,4.63,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,16°C,₹21630,3.9,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,16°C,₹24100,3.13,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,15°C,₹22881,2.49,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,-8°C,,3.8,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,12°C,₹25395,2.42,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,18°C,₹27548,3.53,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,16°C,₹21556,4.53,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,17°C,₹20515,3.78,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,18°C,₹21907,4.62,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,14°C,₹19415,3.11,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹22084,4.51,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,14°C,₹21987,4.28,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹22509,3.16,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹25403,2.99,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,20°C,₹25611,3.41,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,18°C,₹21294,2.96,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,17°C,₹19923,1.67,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,15°C,₹18721,2.95,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,19°C,₹22955,4.35,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,16°C,₹27998,2.8,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹22700,4.63,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,14°C,₹27659,3.62,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,18°C,₹25415,1.06,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,15°C,₹26867,4.12,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,18°C,₹27166,3.78,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹19315,2.55,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹22832,3.16,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹19360,1.4,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,12°C,₹20407,1.87,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,16°C,₹26163,3.37,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,16°C,₹26869,4.73,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹26062,1.72,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,13°C,₹19217,3.86,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹27820,4.18,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,17°C,₹18640,3.83,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,18°C,₹22089,2.41,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹21602,3.86,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,16°C,₹21196,4.34,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹18950,4.61,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,15°C,₹25913,3.63,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹25695,4.24,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,16°C,₹24805,1.24,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,15°C,₹20227,3.14,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,17°C,₹18707,3.45,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹27314,4.33,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,20°C,₹21535,1.64,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,14°C,₹186778,2.5,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,14°C,₹20413,4.79,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,17°C,₹22210,4.63,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹20513,4.25,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,17°C,₹18021,1.88,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹25193,2.61,Medium,Lodge,,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,15°C,₹20361,4.06,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,20°C,₹18012,1.87,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,15°C,₹20616,4.64,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,16°C,₹26582,4.89,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,13°C,₹22420,4.47,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹18179,4.67,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹19254,3.36,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,17°C,₹23379,3.17,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,16°C,₹24195,2.67,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,20°C,₹20973,1.06,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹18278,1.64,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹22003,2.1,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹22160,1.02,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,12°C,₹25471,3.88,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,14°C,₹21921,4.65,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,13°C,₹22275,1.31,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,20°C,₹20122,4.83,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,16°C,₹22533,2.57,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,17°C,₹20023,4.05,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,17°C,₹25039,3.76,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹27430,3.83,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,18°C,₹19329,1.33,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,19°C,₹25299,4.74,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,16°C,₹26356,4.14,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹24759,2.96,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,14°C,₹21197,4.18,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,15°C,₹25005,4.12,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,15°C,₹21957,1.65,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,14°C,₹26812,2.7,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,15°C,₹20549,3.73,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹27670,4.19,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹23895,3.72,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,12°C,₹24340,3.47,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,17°C,₹25967,2.92,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹18480,3.13,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,13°C,₹22322,1.49,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,18°C,₹24534,2.13,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,20°C,₹22393,2.46,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,13°C,₹23896,1.01,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,17°C,₹21737,2.19,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,18°C,₹24890,4.26,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,14°C,₹24508,3.15,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,20°C,,3.25,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,20°C,₹26376,2.1,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,16°C,₹22376,1.52,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,16°C,₹22689,3.37,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹26804,1.23,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,16°C,₹27566,3.57,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹25129,4.84,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹25780,3.68,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,12°C,₹26559,4.29,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,18°C,₹24122,4.32,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹20827,4.02,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,15°C,₹20880,1.04,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,18°C,₹24504,1.66,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,17°C,₹18770,1.36,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹20098,4.38,Medium,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,13°C,₹23012,3.99,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,19°C,₹22599,3.47,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹19220,3.37,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹24217,1.18,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,17°C,₹25907,2.9,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹19406,1.17,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹25479,4.06,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,20°C,₹21280,3.21,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,14°C,₹26318,3.14,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,15°C,₹24108,4.25,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,13°C,₹19260,4.5,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹22720,3.96,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,20°C,₹24403,4.53,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,20°C,₹20324,1.47,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,20°C,₹20702,1.82,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,18°C,₹18033,4.37,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,19°C,₹23916,4.78,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹26524,1.47,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,18°C,₹24710,4.77,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹26401,4.77,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹23792,1.63,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹24866,2.84,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,13°C,₹26363,3.89,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹19106,2.53,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,14°C,₹25335,4.33,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,12°C,₹27532,4.62,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹26120,2.25,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,16°C,₹25083,1.66,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,36,12°C,₹25846,1.72,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,20°C,₹19742,4.61,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,13°C,₹18976,1.73,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,20°C,₹20711,3.78,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,13°C,₹27391,3.39,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,16°C,₹19882,1.86,Low,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,,₹21838,1.3,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,3,15°C,₹19807,1.88,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,12°C,₹26215,1.82,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,20°C,₹27045,2.71,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,20°C,₹26816,3.14,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹19285,1.53,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,12°C,₹19775,1.91,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,15°C,₹22090,3.7,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹23440,3.6,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,19°C,₹25821,4.39,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,13°C,₹24740,1.15,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,14°C,₹19935,2.76,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,15°C,₹25920,4.87,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,17°C,₹23952,4.49,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹18524,1.42,High,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,12°C,₹26245,3.48,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,19°C,₹20519,3.3,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,15°C,₹21425,3.42,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹25421,1.8,High,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹24837,4.27,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,20°C,₹27794,3.86,Low,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹20187,3.67,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,13°C,₹24255,2.55,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,10,17°C,₹19403,3.76,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,9,15°C,₹20401,2.85,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹26870,2.77,Medium,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,14°C,₹26040,1.45,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,13°C,₹21665,1.45,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,18°C,₹19459,4.19,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,19°C,₹21561,3.34,Medium,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,13°C,₹231475,4.12,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,5,15°C,₹26212,2.32,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹19603,1.67,Low,Homestay,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,16°C,₹27749,4.21,Medium,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,14°C,₹21191,2.89,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹23503,3.57,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹20372,4.64,Medium,Homestay,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,4,12°C,₹24664,4.64,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,15°C,₹19610,4.79,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,13°C,₹27217,1.6,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,9,20°C,₹22313,1.08,Low,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,20°C,₹24343,3.05,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,16°C,₹20158,3.73,Low,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,7,20°C,₹27860,2.04,High,Homestay,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,18°C,₹23982,3.41,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,19°C,₹23443,2.03,High,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,3,20°C,₹27322,2.11,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,18°C,₹27200,2.01,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,19°C,₹19779,4.94,High,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,18°C,₹22283,2.03,High,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,18°C,₹18447,4.37,Low,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,10,13°C,₹19389,4.11,Medium,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,7,13°C,₹21016,4.03,Medium,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,8,16°C,₹23774,1.05,High,Lodge,No,Bus
Darjeeling,Medium,Cold,Adventure,Summer,6,17°C,₹22538,3.15,Medium,Lodge,Yes,Train
Darjeeling,Medium,Cold,Adventure,Summer,11,14°C,₹19451,4.6,Low,Lodge,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹22009,3.65,Low,Lodge,No,Train
Darjeeling,Medium,Cold,Adventure,Summer,6,12°C,₹21411,1.67,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,4,16°C,₹27935,1.14,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,11,15°C,₹18393,2.55,High,Homestay,Yes,Bus
Darjeeling,Medium,Cold,Adventure,Summer,5,34°C,₹25841,2.5,Low,Homestay,No,Train
